"No.","Time","Delta","Source","Destination","Protocol","Length","Src Port","Dst Port","Info"
"9285","302.666911","0.038399","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9286","302.708267","0.041356","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9287","302.744720","0.036453","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9288","302.784924","0.040204","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9289","302.821602","0.036678","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9290","302.858727","0.037125","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9291","302.896593","0.037866","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9292","302.933285","0.036692","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9293","302.971598","0.038313","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9294","303.008898","0.037300","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9295","303.046069","0.037171","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9296","303.084563","0.038494","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9297","303.121834","0.037271","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9298","303.159223","0.037389","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9299","303.196745","0.037522","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9300","303.234322","0.037577","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9301","303.272410","0.038088","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9302","303.310368","0.037958","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9303","303.347169","0.036801","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9304","303.386648","0.039479","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9305","303.425701","0.039053","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9306","303.463981","0.038280","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9307","303.501578","0.037597","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9308","303.538842","0.037264","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9309","303.575890","0.037048","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9310","303.612204","0.036314","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9311","303.650290","0.038086","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9312","303.689321","0.039031","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9313","303.726401","0.037080","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9314","303.763881","0.037480","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9315","303.801982","0.038101","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9316","303.842317","0.040335","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9317","303.879186","0.036869","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9318","303.915799","0.036613","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9319","303.954206","0.038407","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9320","303.993010","0.038804","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9321","304.033649","0.040639","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9322","304.070344","0.036695","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9323","304.108506","0.038162","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9324","304.144853","0.036347","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9325","304.188057","0.043204","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9326","304.226352","0.038295","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9327","304.263139","0.036787","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9328","304.301428","0.038289","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9329","304.340803","0.039375","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9330","304.378629","0.037826","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9331","304.416179","0.037550","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9332","304.454829","0.038650","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9333","304.493051","0.038222","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9334","304.532557","0.039506","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9335","304.571344","0.038787","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9336","304.587148","0.015804","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"9337","304.610428","0.023280","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9338","304.647834","0.037406","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9339","304.684859","0.037025","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9340","304.723166","0.038307","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9341","304.759822","0.036656","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9342","304.797209","0.037387","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9343","304.833647","0.036438","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9344","304.874234","0.040587","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9345","304.912454","0.038220","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9346","304.950125","0.037671","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9347","304.990678","0.040553","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9348","305.028656","0.037978","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9349","305.066125","0.037469","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9350","305.104443","0.038318","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9351","305.142897","0.038454","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9352","305.180393","0.037496","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9353","305.217533","0.037140","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9354","305.255388","0.037855","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9355","305.293604","0.038216","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9356","305.330041","0.036437","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9357","305.366642","0.036601","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9358","305.404656","0.038014","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9359","305.442137","0.037481","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9360","305.480033","0.037896","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9361","305.516820","0.036787","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9362","305.559268","0.042448","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9363","305.597181","0.037913","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9364","305.634884","0.037703","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9365","305.672376","0.037492","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9366","305.710989","0.038613","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9367","305.748217","0.037228","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9368","305.785604","0.037387","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9369","305.825947","0.040343","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9370","305.863765","0.037818","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9371","305.900850","0.037085","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9372","305.938032","0.037182","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9373","305.976775","0.038743","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9374","306.012538","0.035763","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9375","306.049167","0.036629","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9376","306.085397","0.036230","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9377","306.122534","0.037137","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9378","306.160942","0.038408","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9379","306.197772","0.036830","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9380","306.234844","0.037072","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9381","306.273705","0.038861","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9382","306.312677","0.038972","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9383","306.353369","0.040692","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9384","306.389686","0.036317","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9385","306.428153","0.038467","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9386","306.466423","0.038270","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9387","306.508151","0.041728","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9388","306.546831","0.038680","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9389","306.582985","0.036154","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9390","306.619099","0.036114","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9391","306.657015","0.037916","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9392","306.696933","0.039918","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9393","306.736475","0.039542","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9394","306.773607","0.037132","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9395","306.811957","0.038350","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9396","306.851079","0.039122","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9397","306.890272","0.039193","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9398","306.927383","0.037111","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9399","306.964703","0.037320","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9400","306.964906","0.000203","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"9401","307.002651","0.037745","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9402","307.039090","0.036439","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9403","307.076800","0.037710","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9404","307.115592","0.038792","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9405","307.152678","0.037086","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9406","307.192795","0.040117","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9407","307.229696","0.036901","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9408","307.267987","0.038291","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9409","307.305782","0.037795","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9410","307.347042","0.041260","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9411","307.385017","0.037975","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9412","307.427083","0.042066","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9413","307.465252","0.038169","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9414","307.502520","0.037268","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9415","307.545429","0.042909","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9416","307.584319","0.038890","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9417","307.627963","0.043644","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9418","307.665247","0.037284","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9419","307.702373","0.037126","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9420","307.744217","0.041844","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9421","307.780850","0.036633","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9422","307.817349","0.036499","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9423","307.860912","0.043563","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9424","307.909893","0.048981","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9425","307.948372","0.038479","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9426","307.987375","0.039003","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9427","308.029258","0.041883","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9428","308.068035","0.038777","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9429","308.105057","0.037022","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9430","308.145200","0.040143","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9431","308.191535","0.046335","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9432","308.230777","0.039242","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9433","308.279375","0.048598","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9434","308.318308","0.038933","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9435","308.360146","0.041838","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9436","308.400417","0.040271","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9437","308.438773","0.038356","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9438","308.479777","0.041004","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9439","308.517713","0.037936","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9440","308.555703","0.037990","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9441","308.598387","0.042684","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9442","308.636250","0.037863","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9443","308.727907","0.091657","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9444","308.767430","0.039523","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9445","308.805831","0.038401","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9446","308.844220","0.038389","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9447","308.885801","0.041581","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9448","308.929724","0.043923","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9449","308.968992","0.039268","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9450","309.011975","0.042983","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9451","309.051444","0.039469","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9452","309.089603","0.038159","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9453","309.129862","0.040259","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9454","309.168673","0.038811","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9455","309.208111","0.039438","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9456","309.246570","0.038459","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9457","309.284202","0.037632","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9458","309.322560","0.038358","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9459","309.363251","0.040691","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9460","309.412474","0.049223","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9461","309.451529","0.039055","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9462","309.493703","0.042174","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9463","309.515653","0.021950","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"9464","309.565213","0.049560","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9465","309.615522","0.050309","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9466","309.653611","0.038089","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9467","309.695536","0.041925","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9468","309.739441","0.043905","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9469","309.786175","0.046734","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9470","309.822804","0.036629","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9471","309.862658","0.039854","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9472","309.899811","0.037153","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9473","309.939493","0.039682","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9474","309.979642","0.040149","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9475","310.017732","0.038090","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9476","310.057369","0.039637","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9477","310.094546","0.037177","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9478","310.135957","0.041411","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9479","310.176893","0.040936","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9480","310.218227","0.041334","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9481","310.255694","0.037467","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9482","310.307467","0.051773","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9483","310.350257","0.042790","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9484","310.387886","0.037629","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9485","310.427581","0.039695","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9486","310.466617","0.039036","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9487","310.506509","0.039892","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9488","310.552169","0.045660","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9489","310.588000","0.035831","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9490","310.625945","0.037945","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9491","310.664068","0.038123","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9492","310.702906","0.038838","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9493","310.741488","0.038582","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9494","310.779849","0.038361","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9495","310.825010","0.045161","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9496","310.867157","0.042147","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9497","310.914996","0.047839","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9498","310.957447","0.042451","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9499","311.004203","0.046756","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9500","311.050663","0.046460","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9501","311.097299","0.046636","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9502","311.138009","0.040710","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9503","311.177954","0.039945","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9504","311.219042","0.041088","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9505","311.256706","0.037664","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9506","311.297472","0.040766","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9507","311.334210","0.036738","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9508","311.372227","0.038017","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9509","311.417507","0.045280","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9510","311.454553","0.037046","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9511","311.491831","0.037278","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9512","311.531419","0.039588","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9513","311.570116","0.038697","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9514","311.606594","0.036478","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9515","311.658536","0.051942","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9516","311.703521","0.044985","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9517","311.747840","0.044319","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9518","311.846149","0.098309","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9519","311.919979","0.073830","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9520","311.965176","0.045197","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9521","312.005169","0.039993","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9522","312.044838","0.039669","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9523","312.085087","0.040249","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9524","312.123714","0.038627","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9525","312.165598","0.041884","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9526","312.208978","0.043380","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9527","312.209205","0.000227","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"9528","312.250803","0.041598","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9529","312.290704","0.039901","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9530","312.331803","0.041099","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9531","312.370965","0.039162","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9532","312.409608","0.038643","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"9533","312.448351","0.038743","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
